Series,Number,Name,Address
6072,964394188,CARLOS MATIAS PAIVA,AVENIDA DESEMBARGADOR MATHEUS MACEDO 975
6073,905566658,MARIA CAMARGO MEDEIROS MACIEL,TRAVESSA SARGENTO RAFAEL ANTUNES 292
6074,905967609,LETICIA OLIVEIRA VASCONCELOS LEAL,ALAMEDA MAJOR GUILHERME PACHECO 140
6075,918987904,FELIPE PIRES BATISTA ABREU,TRAVESSA MAJOR LUCAS MARQUES 360
6076,943619289,LETICIA ANA MARQUES MORAES,AVENIDA PROFESSOR LUIZ CAMPOS 328
6077,942595907,MATIAS PADILHA,RUA TIPOGRAFO THIAGO BARRETO 753
6078,972492315,BRUNA ANA ABREU,TRAVESSA TIPOGRAFO MARCOS MACIEL 487
6079,994717208,JAQUELINE FREITAS FAGUNDES SABINO,RUA DESEMBARGADOR DANIEL FRAGA 577
6080,984142847,CARLOS DANIEL BARRETO CORREIA,RUA DOUTOR ALESSANDRO FRANCA 288
6081,924179215,DANIEL VINICIUS PESSOA,RUA DOUTOR RAFAEL LEITE 385
6082,964577678,GABRIEL SILVEIRA LIMA,PRACA SARGENTO JOAO BENTO 488
6083,989065289,THIAGO ROSA CAMARGO NASCIMENTO,RUA  GUSTAVO CAMPOS 518
6084,900747015,LUIZ VINICIUS PADILHA PAIVA,TRAVESSA TIPOGRAFO THIAGO FAGUNDES 346
6085,939382784,JULIA PIRES VARGAS,PRACA DOUTOR MATHEUS SANTOS 820
6086,935799406,BEATRIZ SAMARA VARGAS ARAUJO AMARAL,RUA PROFESSOR ALFREDO VIEIRA 4
6087,903001148,LUIZ SILVEIRA,TRAVESSA PROFESSOR GUSTAVO CAMARGO 571
6088,931048337,DANIEL PESSOA,ALAMEDA DOUTOR BRUNO FRANCA 509
6089,965778422,CARLOS PRADO ASSIS,ALAMEDA SARGENTO JOAO SABINO 977
6090,958611337,FELIPE SILVEIRA,AVENIDA SARGENTO MARCOS SANTOS 239
6091,986626660,GUSTAVO MATHEUS PINHO CAMPOS MACIEL,ALAMEDA SARGENTO DANIEL ASSIS 788
6092,944545121,MAYARA BARROS FRANCA MIRANDA,TRAVESSA TIPOGRAFO JOSE XAVIER 282
6093,902378096,JOAO PAULO MATOS CANDIDO ALMEIDA,TRAVESSA SARGENTO PEDRO BRAGA 277
6094,947015540,RACHEL RACHEL BRITO PESSOA,PRACA SARGENTO GABRIEL SALES 865
6095,904230066,GABRIEL MARCOS MORAES SILVEIRA COELHO,TRAVESSA DOUTOR DANIEL PESSOA 993
6096,957350588,ANA LARISSA FERNANDES SILVEIRA VARGAS,RUA  RAFAEL LIMA 825
6097,988672410,PEDRO MORAES MACIEL BAHR,ALAMEDA SARGENTO DANIEL VASCONCELOS 180
6098,989929919,BEATRIZ DENISE MARQUES,PRACA MAJOR THIAGO SABINO 508
6099,909269995,PAULO NEVES SILVA,ALAMEDA PROFESSOR MARCOS ASSIS 794
6100,986692598,LARISSA BARRETO,PRACA  RAFAEL AMARAL 895
6101,981428713,LUIS AMARAL BARRETO,PRACA TIPOGRAFO LUIZ VASCONCELOS 336
6102,968096492,BRUNO FELIPE FERNANDES,PRACA MAJOR RAFAEL CANDIDO 66
6103,992117452,PEDRO PINHO MACHADO MATOS,ALAMEDA TIPOGRAFO RICARDO FREITAS 900
6104,938806784,ALESSANDRO MACIEL PIRES LIMA,TRAVESSA SARGENTO MARCOS MARTINS 162
6105,933423617,JESSICA COELHO,PRACA SARGENTO ALESSANDRO CARDOSO 937
6106,969800430,SAMANTA MACHADO ALVES,RUA SARGENTO PEDRO BRAGA 198
6107,999108226,ANA JUSTINO ABREU XAVIER,PRACA DESEMBARGADOR DANIEL MARQUES 955
6108,995112080,LARISSA CAMPOS,TRAVESSA PROFESSOR LUIS ANDRADE 374
6109,993246448,THIAGO MACHADO PACHECO AZEVEDO,RUA DOUTOR PAULO SALES 271
6110,926287990,VINICIUS BRITO,TRAVESSA TIPOGRAFO GABRIEL RIBEIRO 70
6111,911806758,JOAO LEONARDO JUSTINO,RUA SARGENTO BRUNO BAHR 235
6112,950483814,MARIA SAMARA MARTINS NASCIMENTO CANDIDO,RUA  CARLOS ALMEIDA 458
6113,935377485,MAYARA MIRANDA JUSTINO,ALAMEDA TIPOGRAFO THIAGO FRANCA 588
6114,941202087,BRUNO SILVEIRA SANTOS NASCIMENTO,PRACA  ALFREDO BATISTA 825
6115,928410014,CARLOS FRANCA MACIEL,TRAVESSA PROFESSOR PAULO ANTUNES 83
6116,911896728,FELIPE FELIPE RIBEIRO TEIXEIRA BENTO,PRACA DESEMBARGADOR ALFREDO SANTOS 609
6117,912061056,GABRIEL MATIAS ONOFRE,ALAMEDA TIPOGRAFO FELIPE LINHARES 562
6118,914597170,ALESSANDRO MONTEIRO ROCHA,AVENIDA SARGENTO PAULO CARDOSO 364
6119,964487769,AMANDA SILVA ABREU,ALAMEDA PROFESSOR MATHEUS SILVEIRA 718
6120,973991914,VINICIUS RODRIGUES JUSTINO SANTOS,ALAMEDA TIPOGRAFO ALFREDO LEITE 125
6121,982346953,GUILHERME JOAO MARQUES PINTO FRAGA,ALAMEDA  RICARDO CHAGAS 525
6122,918164857,RICARDO MARCOS AZEVEDO,AVENIDA MAJOR BRUNO LINHARES 751
6123,924394039,BRUNA ERICA CANDIDO LOPES SANTOS,PRACA DESEMBARGADOR RICARDO NASCIMENTO 68
6124,937783351,GABRIEL DANIEL ASSIS,AVENIDA DOUTOR CARLOS ASSIS 982
6125,903123202,JESSICA VASCONCELOS CASTRO FERNANDES,AVENIDA PROFESSOR DANIEL LOPES 748
6126,973748124,JOSE LEONARDO BRITO ARAUJO,RUA PROFESSOR MATIAS CANDIDO 827
6127,957731750,LUIZ CARLOS AMARAL,ALAMEDA  ALFREDO SILVA 319
6128,945730443,RICARDO LOPES,ALAMEDA  MATIAS MACIEL 219
6129,954981785,PAULO ALESSANDRO XAVIER,TRAVESSA  FELIPE BRASIL 550
6130,991742191,SAMARA SALES ALVES CARDOSO,ALAMEDA SARGENTO MARCOS CARDOSO 958
6131,951808403,LARISSA CHAGAS,RUA MAJOR MARCOS BARROS 622
6132,995729763,PAULO BRUNO CARVALHO,TRAVESSA TIPOGRAFO ALESSANDRO CARVALHO 207
6133,976066503,JOSE MATHEUS MONTEIRO BRITO,TRAVESSA SARGENTO GUILHERME CARVALHO 501
6134,961355745,ALESSANDRO LEONARDO NEVES CHAGAS ROSA,TRAVESSA  MARCOS MACHADO 977
6135,967380683,ANA FAGUNDES,PRACA  RAFAEL RAMOS 882
6136,923388969,JAQUELINE SAMANTA VASCONCELOS PIRES,RUA DESEMBARGADOR MARCOS FRANCA 960
6137,953321449,VINICIUS PAULO XAVIER SILVEIRA LEITE,RUA MAJOR THIAGO PACHECO 117
6138,903102890,LETICIA ERICA MATOS,ALAMEDA PROFESSOR ALESSANDRO CARVALHO 256
6139,985119814,JOAO ASSIS BATISTA,RUA SARGENTO GUSTAVO BRASIL 836
6140,917503667,ALFREDO LEONARDO BARRETO ROCHA FRANCA,AVENIDA  PEDRO SOARES 639
6141,993374169,DENISE LEITE ARAUJO,AVENIDA DOUTOR ALESSANDRO CAMPOS 312
6142,953123448,ALFREDO NEVES JUSTINO,ALAMEDA  MARCOS ABREU 80
6143,935044668,GUILHERME LIMA,TRAVESSA  CARLOS MEDEIROS 834
6144,923556589,FELIPE ALFREDO RIBEIRO ALVES,TRAVESSA TIPOGRAFO MATIAS SILVEIRA 537
6145,916650137,ALESSANDRO THIAGO BAHR,ALAMEDA PROFESSOR MATHEUS RAMOS 638
6146,932279037,RAFAEL CARLOS CHAGAS ALMEIDA BENTO,ALAMEDA DOUTOR MARCOS LEITE 980
6147,993960970,THIAGO ARAUJO,RUA  RICARDO NEVES 588
6148,970017021,JAQUELINE PIRES SILVEIRA,TRAVESSA DOUTOR MATHEUS ALVES 474
6149,936572294,RAFAEL PADILHA,PRACA SARGENTO VINICIUS DUTRA 627
6150,927316630,JULIA SAMARA TEIXEIRA MARTINS,PRACA DOUTOR GUILHERME RABELO 743
6151,929226756,BEATRIZ BARROS,PRACA SARGENTO VINICIUS MACEDO 217
6152,987784621,SAMARA CARDOSO LIMA MACEDO,PRACA DOUTOR MATIAS ASSIS 558
6153,984795275,JOSE LEITE,AVENIDA SARGENTO FELIPE TEIXEIRA 371
6154,955991114,JULIA PINTO SANTOS,RUA PROFESSOR ALFREDO XAVIER 9
6155,963472975,LUANA ERICA NEVES MIRANDA MACEDO,TRAVESSA DESEMBARGADOR ALFREDO ANTUNES 116
6156,980369923,RAQUEL VASCONCELOS BARROS,AVENIDA TIPOGRAFO CARLOS CARDOSO 482
6157,975726046,JOSE ANTUNES,AVENIDA  RAFAEL MACEDO 161
6158,991827608,LETICIA BRUNA SOARES,ALAMEDA MAJOR MATIAS ROSA 994
6159,977929219,MARIA FAGUNDES COELHO TEIXEIRA,TRAVESSA DOUTOR MARCOS CAMARGO 714
6160,900238875,DENISE ALBINO,AVENIDA DESEMBARGADOR VINICIUS MATOS 847
6161,982038970,DANIEL GUSTAVO ARAUJO NEVES,ALAMEDA DESEMBARGADOR GABRIEL MATOS 214
6162,925080591,THIAGO LUIZ VASCONCELOS,RUA MAJOR VINICIUS PAIVA 259
6163,993313499,GUILHERME ALVES,TRAVESSA DESEMBARGADOR THIAGO SANTOS 878
6164,923534867,JULIA MORAES MORAES,TRAVESSA DOUTOR JOSE ARAUJO 188
6165,910186449,LEONARDO JOSE PIRES BRITO JUSTINO,RUA MAJOR LUIZ ANTUNES 541
6166,929594487,PEDRO THIAGO CASTRO PEREIRA,PRACA TIPOGRAFO MATIAS LEITE 857
6167,992279902,RICARDO ABREU VASCONCELOS,ALAMEDA MAJOR JOSE BRAGA 3
6168,911959787,GABRIELA SALES,TRAVESSA TIPOGRAFO PEDRO JUSTINO 951
6169,932967068,JOAO MATHEUS CHAGAS PAIVA,AVENIDA TIPOGRAFO GABRIEL RAMOS 46
6170,945840783,RAFAEL ALESSANDRO BRASIL PADILHA,TRAVESSA TIPOGRAFO VINICIUS VARGAS 53
6171,914716837,SAMANTA DANIELA COELHO ONOFRE ABREU,PRACA DESEMBARGADOR PEDRO AMARAL 958
6172,929496275,SAMANTA MONTEIRO MACHADO,RUA  ALFREDO OLIVEIRA 410
6173,979445119,JOAO ALFREDO MONTEIRO RAMOS BRASIL,RUA MAJOR FELIPE ANTUNES 830
6174,985711848,MATHEUS LUIS BARRETO COELHO,RUA  PAULO XAVIER 809
6175,993911710,CARLOS ALMEIDA MORAES,ALAMEDA SARGENTO LEONARDO AZEVEDO 773
6176,971760858,GABRIELA MAYARA MARQUES MACHADO,AVENIDA  MATIAS ARAUJO 696
6177,938150260,BEATRIZ LETICIA ROCHA LEITE FRAGA,RUA SARGENTO JOAO ROCHA 100
6178,971856579,RICARDO FELIPE MACIEL,ALAMEDA SARGENTO MATIAS ANTUNES 925
6179,938843023,GABRIEL PAULO RAMOS,TRAVESSA SARGENTO GUILHERME CARDOSO 625
6180,959597351,SAMARA BRUNA ROCHA NEVES,AVENIDA  ALESSANDRO BENTO 158
6181,912238400,GABRIELA BAHR ARAUJO RIBEIRO,AVENIDA  PEDRO MARQUES 670
6182,951899928,LUIZ RICARDO LINHARES OLIVEIRA,ALAMEDA DOUTOR GABRIEL CORREIA 762
6183,926759682,FELIPE ASSIS ABREU PINTO,AVENIDA TIPOGRAFO DANIEL COELHO 531
6184,982547108,JULIA ARAUJO ALVES XAVIER,ALAMEDA PROFESSOR PEDRO FAGUNDES 96
6185,962440796,VINICIUS BRITO PADILHA,RUA MAJOR GUILHERME BATISTA 936
6186,952625175,LUCAS ALFREDO ROSA,TRAVESSA DOUTOR DANIEL ALMEIDA 878
6187,925524296,MATIAS RABELO CAMPOS,PRACA DOUTOR LEONARDO VASCONCELOS 875
6188,933172774,MATHEUS LEONARDO PAIVA,AVENIDA  THIAGO ANDRADE 712
6189,942469625,LUCIA RAMOS JUSTINO,AVENIDA SARGENTO BRUNO FRANCA 972
6190,927468922,SAMANTA PINTO CARDOSO,TRAVESSA SARGENTO RICARDO CHAGAS 906
6191,922980828,DANIEL LIMA ROSA,TRAVESSA DOUTOR DANIEL MARQUES 220
6192,986411377,ALFREDO FREITAS LOPES ALVES,ALAMEDA PROFESSOR THIAGO MACHADO 186
6193,957649906,MARIA NEVES,RUA SARGENTO RAFAEL CASTRO 474
6194,947706855,LEONARDO DUTRA,AVENIDA DESEMBARGADOR DANIEL NASCIMENTO 20
6195,906544950,RACHEL RACHEL VIEIRA,RUA DESEMBARGADOR THIAGO ASSIS 573
6196,983681875,LUIS SALES NASCIMENTO,RUA MAJOR MARCOS LINHARES 796
6197,914225066,DENISE SAMANTA ALBINO CARDOSO,TRAVESSA PROFESSOR MATHEUS PACHECO 968
6198,968252587,RICARDO BAHR PEREIRA,RUA PROFESSOR PAULO SOARES 987
6199,916096713,MARCOS GABRIEL BARROS MACHADO ONOFRE,AVENIDA DOUTOR BRUNO MARTINS 504
6200,955563556,JESSICA LEAL,RUA SARGENTO MATIAS FRAGA 919
6201,905362509,DANIEL RAMOS ONOFRE JUSTINO,AVENIDA SARGENTO DANIEL FAGUNDES 551
6202,950102910,MAYARA VASCONCELOS CHAGAS,PRACA PROFESSOR RAFAEL FERNANDES 76
6203,981761849,FELIPE BARRETO,ALAMEDA MAJOR PAULO PINHO 799
6204,962014119,PEDRO BATISTA,ALAMEDA DOUTOR LEONARDO PEREIRA 753
6205,992735077,MATIAS TEIXEIRA,TRAVESSA MAJOR LUCAS LINHARES 848
6206,900411949,LEONARDO PACHECO,PRACA DESEMBARGADOR PEDRO SILVEIRA 111
6207,968767146,BEATRIZ RACHEL PAIVA,AVENIDA SARGENTO ALESSANDRO COELHO 459
6208,945315454,MARCOS MATIAS LOPES,PRACA  MATIAS RODRIGUES 113
6209,934164883,BRUNA ANA MATOS XAVIER,AVENIDA PROFESSOR PAULO CAMARGO 838
6210,905025454,GABRIEL GUILHERME RAMOS LINHARES MACIEL,PRACA DOUTOR GUILHERME ROSA 845
6211,935458098,RAQUEL LUCIA XAVIER MACHADO MARQUES,RUA TIPOGRAFO JOAO CANDIDO 930
6212,979561564,BRUNO VINICIUS LEAL FAGUNDES,ALAMEDA TIPOGRAFO VINICIUS PIRES 958
6213,998199840,THIAGO ROSA BARRETO ONOFRE,RUA DOUTOR JOSE DUTRA 294
6214,986074799,MATIAS LUIZ MONTEIRO ASSIS LOPES,PRACA MAJOR THIAGO ABREU 88
6215,942697116,PEDRO SALES CORREIA PRADO,TRAVESSA PROFESSOR RICARDO ROSA 837
6216,927134909,JULIA MAYARA OLIVEIRA,PRACA DESEMBARGADOR RICARDO RABELO 686
6217,943339997,VINICIUS COELHO MATOS,RUA PROFESSOR LEONARDO BATISTA 711
6218,977224942,DANIELA BRUNA PEREIRA MARTINS,RUA SARGENTO JOAO OLIVEIRA 135
6219,981315590,JESSICA ERICA BRITO,RUA TIPOGRAFO CARLOS PRADO 495
6220,904302850,BRUNA BRITO,AVENIDA TIPOGRAFO JOSE NASCIMENTO 761
6221,963178575,LUIS ANDRADE,RUA SARGENTO MATIAS FRAGA 933
6222,996731203,JESSICA LETICIA NEVES,TRAVESSA SARGENTO GUSTAVO FAGUNDES 259
6223,974931543,JESSICA BARROS JUSTINO,RUA TIPOGRAFO CARLOS BATISTA 736
6224,982036405,RAQUEL JULIA JUSTINO,RUA PROFESSOR LUCAS BAHR 516
6225,984300728,RAQUEL SILVEIRA BRAGA,AVENIDA SARGENTO GUSTAVO PAIVA 898
6226,954030211,DENISE BRUNA VASCONCELOS CARDOSO NEVES,TRAVESSA DESEMBARGADOR JOSE SOARES 851
6227,967112577,DANIEL BRUNO FRANCA XAVIER,RUA DESEMBARGADOR DANIEL BRAGA 145
6228,981967513,JULIA VARGAS VIEIRA,RUA SARGENTO JOAO PESSOA 533
6229,967161274,AMANDA CANDIDO,TRAVESSA DESEMBARGADOR LUCAS PIRES 870
6230,906371462,ALESSANDRO ALFREDO PINTO MIRANDA,TRAVESSA DESEMBARGADOR GABRIEL RIBEIRO 484
6231,950804704,LUCIA BRASIL FREITAS,TRAVESSA PROFESSOR ALFREDO OLIVEIRA 102
6232,970823708,DANIELA SAMARA MEDEIROS,TRAVESSA MAJOR VINICIUS VASCONCELOS 821
6233,984385573,LUIZ GABRIEL RAMOS,PRACA DOUTOR MATIAS CHAGAS 864
6234,950485944,MARIA ONOFRE VASCONCELOS,RUA DOUTOR JOSE LINHARES 629
6235,909715582,JESSICA GABRIELA ABREU MARQUES AZEVEDO,TRAVESSA TIPOGRAFO JOSE PINHO 503
6236,939272385,RAQUEL SAMANTA CHAGAS PIRES ABREU,RUA PROFESSOR ALESSANDRO FAGUNDES 565
6237,970686912,DANIEL DANIEL BAHR OLIVEIRA,RUA TIPOGRAFO BRUNO PRADO 678
6238,958938815,LUIS RODRIGUES CASTRO ANDRADE,PRACA DOUTOR ALESSANDRO VIEIRA 603
6239,959512659,BRUNO CARLOS RIBEIRO MARQUES,TRAVESSA  THIAGO ROSA 381
6240,942910395,DENISE JAQUELINE ROCHA CHAGAS,AVENIDA DESEMBARGADOR ALESSANDRO CANDIDO 448
6241,902562146,BRUNO MARCOS VIEIRA XAVIER CAMPOS,RUA MAJOR MATHEUS MACEDO 166
6242,919577957,PEDRO JUSTINO BARRETO,PRACA  ALESSANDRO DUTRA 201
6243,912883076,GABRIELA LOPES,TRAVESSA TIPOGRAFO JOSE MACHADO 677
6244,901846594,JOAO MARQUES SANTOS,TRAVESSA SARGENTO ALFREDO AZEVEDO 848
6245,962794718,LUCIA ARAUJO,TRAVESSA MAJOR GUILHERME COELHO 555
6246,916853828,GUSTAVO BAHR PESSOA CAMPOS,TRAVESSA PROFESSOR MATHEUS BARROS 954
6247,965213725,JOSE CORREIA,RUA  RICARDO ASSIS 33
6248,967510518,GUSTAVO DANIEL FRANCA,AVENIDA DOUTOR PEDRO PEREIRA 23
6249,959232494,AMANDA SAMANTA ALBINO,RUA DESEMBARGADOR PAULO LEAL 436
6250,988018022,BEATRIZ DANIELA LIMA RAMOS CORREIA,TRAVESSA TIPOGRAFO LUIS BARRETO 608
6251,926471001,MAYARA LOPES,AVENIDA DOUTOR CARLOS AMARAL 103
6252,913555960,LETICIA ALVES ONOFRE,TRAVESSA PROFESSOR VINICIUS CORREIA 583
6253,987469375,JULIA ABREU PESSOA,TRAVESSA DOUTOR LUCAS COELHO 528
6254,906363982,LARISSA ABREU LIMA MARQUES,PRACA TIPOGRAFO LUIZ JUSTINO 422
6255,951664561,MATIAS GUILHERME BARRETO,AVENIDA MAJOR PAULO MORAES 780
6256,994699159,RICARDO THIAGO VASCONCELOS ROSA PINHO,PRACA  MARCOS COELHO 29
6257,991930327,ANA ALMEIDA ROSA,AVENIDA TIPOGRAFO VINICIUS COELHO 351
6258,933254649,RACHEL RACHEL ABREU,TRAVESSA SARGENTO LUIZ MACIEL 811
6259,975970133,LUCIA ERICA ANDRADE TEIXEIRA,AVENIDA PROFESSOR LUIZ SILVA 985
6260,914671049,MARCOS RICARDO CARVALHO BARROS,TRAVESSA MAJOR PEDRO LIMA 9
6261,926773524,JULIA FRAGA,AVENIDA DOUTOR LUCAS CARVALHO 31
6262,951181934,DANIEL FELIPE SILVA PIRES,TRAVESSA TIPOGRAFO LUIS ARAUJO 713
6263,904067122,LUANA ALMEIDA BAHR FREITAS,ALAMEDA  THIAGO PEREIRA 58
6264,979044316,RICARDO PRADO,AVENIDA DESEMBARGADOR DANIEL COELHO 357
6265,919719809,LETICIA ARAUJO,ALAMEDA  THIAGO SANTOS 1
6266,973427012,LEONARDO MATHEUS RODRIGUES ABREU,TRAVESSA DESEMBARGADOR LUIS VASCONCELOS 317
6267,907503063,DENISE JESSICA BARRETO BRASIL,AVENIDA MAJOR FELIPE FRANCA 630
6268,934674590,DANIELA LARISSA BAHR ROSA,AVENIDA SARGENTO MARCOS NASCIMENTO 222
6269,922470671,ERICA JESSICA LEITE SALES BRAGA,RUA TIPOGRAFO JOAO PADILHA 869
6270,963045369,PAULO VINICIUS MORAES,PRACA PROFESSOR RAFAEL ARAUJO 595
6271,953976165,THIAGO LEONARDO FRANCA,RUA PROFESSOR PAULO PADILHA 720
6272,917761920,LETICIA COELHO CORREIA,AVENIDA TIPOGRAFO RICARDO LIMA 243
6273,987641412,JESSICA MARTINS,AVENIDA DESEMBARGADOR GUILHERME PACHECO 314
6274,933454970,ALFREDO SANTOS,TRAVESSA PROFESSOR CARLOS COELHO 547
6275,965681423,GUSTAVO CAMARGO NASCIMENTO TEIXEIRA,ALAMEDA TIPOGRAFO ALFREDO BENTO 598
6276,953313415,LEONARDO PAULO CAMARGO,AVENIDA DESEMBARGADOR VINICIUS PINHO 450
6277,931237394,RAFAEL CASTRO FRANCA MARQUES,PRACA PROFESSOR RAFAEL PAIVA 382
6278,910392213,CARLOS CARVALHO MARTINS VARGAS,ALAMEDA DOUTOR DANIEL NEVES 213
6279,972835703,THIAGO SOARES,RUA DESEMBARGADOR MATIAS MONTEIRO 867
6280,926076371,LEONARDO LEONARDO CORREIA,TRAVESSA MAJOR JOAO AZEVEDO 123
6281,940293160,ANA LUANA RIBEIRO RAMOS PINHO,AVENIDA MAJOR RAFAEL ALMEIDA 294
6282,920106603,BRUNO ALFREDO MEDEIROS RAMOS SALES,AVENIDA PROFESSOR FELIPE LEAL 817
6283,918758359,CARLOS MATHEUS MATOS TEIXEIRA JUSTINO,AVENIDA PROFESSOR MATIAS MORAES 704
6284,917623801,BEATRIZ DANIELA CAMPOS ASSIS ROSA,ALAMEDA PROFESSOR VINICIUS CASTRO 386
6285,912064588,DANIELA LUANA BRAGA PRADO,RUA DOUTOR MARCOS FAGUNDES 212
6286,997765687,GABRIELA PRADO SABINO,TRAVESSA DOUTOR ALFREDO BRAGA 756
6287,900422617,JOAO MACHADO,ALAMEDA PROFESSOR GUSTAVO ROCHA 389
6288,901735525,THIAGO LEONARDO PIRES,AVENIDA PROFESSOR GUILHERME SANTOS 644
6289,967012190,LUIZ MORAES LEAL,AVENIDA DESEMBARGADOR GUILHERME NASCIMENTO 376
6290,948672533,CARLOS PINHO BRAGA SABINO,AVENIDA DOUTOR JOAO BARROS 253
6291,908551055,MARIA GABRIELA MARQUES PIRES,AVENIDA MAJOR GUILHERME VASCONCELOS 314
6292,950339298,MATIAS MATIAS FRAGA PRADO COELHO,RUA DESEMBARGADOR RAFAEL BAHR 888
6293,923536233,SAMARA JESSICA FREITAS MORAES VIEIRA,ALAMEDA MAJOR LUIZ PINHO 459
6294,944177838,LETICIA LARISSA PADILHA BRASIL,PRACA  MATIAS FREITAS 715
6295,976758654,DANIELA JAQUELINE ASSIS FAGUNDES COELHO,RUA DESEMBARGADOR BRUNO FREITAS 676
6296,934433003,VINICIUS JOAO SANTOS CHAGAS,AVENIDA SARGENTO GUSTAVO VIEIRA 805
6297,995141923,GUILHERME ALFREDO CARDOSO CORREIA RODRIGUES,RUA PROFESSOR THIAGO NEVES 56
6298,956547986,MARIA MAYARA CARVALHO,PRACA  ALFREDO CHAGAS 860
6299,971780600,MAYARA DANIELA CAMPOS BRASIL ANDRADE,TRAVESSA TIPOGRAFO FELIPE BARRETO 451
6300,968573579,LUANA LINHARES CARVALHO,PRACA DESEMBARGADOR LUIS VIEIRA 449
6301,910804670,FELIPE CASTRO MEDEIROS AZEVEDO,AVENIDA TIPOGRAFO ALESSANDRO FAGUNDES 511
6302,951460693,CARLOS CHAGAS SILVEIRA,RUA DESEMBARGADOR GABRIEL VIEIRA 109
6303,996039767,GABRIELA CORREIA VARGAS,ALAMEDA PROFESSOR GUILHERME LINHARES 298
6304,916561964,RACHEL BARRETO,PRACA PROFESSOR GUILHERME ALBINO 349
6305,993413436,DENISE BEATRIZ RIBEIRO PRADO,ALAMEDA DOUTOR MATIAS RAMOS 528
6306,974552290,DANIEL ARAUJO PINHO BARRETO,AVENIDA DOUTOR MATIAS RABELO 158
6307,952277572,LUCAS BRUNO PEREIRA CANDIDO,PRACA TIPOGRAFO BRUNO PAIVA 748
6308,979990567,ERICA CAMARGO AMARAL,TRAVESSA  GUSTAVO RODRIGUES 375
6309,928290127,GABRIEL CARLOS SILVA PESSOA,TRAVESSA TIPOGRAFO LUIS LEAL 356
6310,966136620,RICARDO JOSE MACHADO,PRACA DOUTOR LUCAS PINTO 827
6311,936874222,AMANDA ANDRADE MORAES,RUA DOUTOR LEONARDO PRADO 930
6312,974266746,LEONARDO LUCAS CARDOSO,TRAVESSA DOUTOR BRUNO MEDEIROS 995
6313,929236998,JOAO MATHEUS SALES,PRACA TIPOGRAFO ALESSANDRO MORAES 149
6314,956933015,THIAGO CARVALHO,TRAVESSA PROFESSOR DANIEL ALMEIDA 442
6315,918115349,VINICIUS ALBINO PESSOA FREITAS,RUA TIPOGRAFO GUSTAVO PESSOA 361
6316,996964604,BRUNA GABRIELA CANDIDO,ALAMEDA  LUIZ ALVES 273
6317,952651187,LUIS MARCOS CARDOSO,AVENIDA TIPOGRAFO LUCAS BATISTA 774
6318,959880124,MAYARA JULIA AMARAL OLIVEIRA,PRACA DESEMBARGADOR LUCAS FRANCA 226
6319,989193701,PAULO LUCAS PESSOA VIEIRA,AVENIDA DESEMBARGADOR GABRIEL PINTO 791
6320,996681854,SAMARA MACHADO RABELO,TRAVESSA DOUTOR ALFREDO MIRANDA 127
6321,954906907,VINICIUS ABREU,PRACA MAJOR FELIPE PACHECO 312
6322,946729602,RAQUEL BARROS,TRAVESSA MAJOR MATIAS ROCHA 888
6323,999813112,DENISE JUSTINO,ALAMEDA PROFESSOR JOAO VARGAS 679
6324,947561864,BEATRIZ ANA ALBINO,ALAMEDA TIPOGRAFO DANIEL PIRES 235
6325,950216682,SAMARA ROCHA,TRAVESSA DESEMBARGADOR MARCOS JUSTINO 27
6326,952080736,THIAGO MATHEUS ANDRADE LIMA,TRAVESSA TIPOGRAFO PAULO BARRETO 133
6327,953856913,DANIEL PINHO,RUA PROFESSOR MARCOS VASCONCELOS 833
6328,991775933,LETICIA PEREIRA,RUA  RICARDO FAGUNDES 617
6329,946425789,RICARDO LUIZ RABELO MARTINS,RUA DOUTOR JOAO ALBINO 860
6330,942675806,SAMARA ROSA PINTO,ALAMEDA SARGENTO MARCOS BATISTA 581
6331,993307979,RACHEL JAQUELINE ABREU,AVENIDA DESEMBARGADOR CARLOS BAHR 582
6332,957569664,GABRIEL RICARDO FREITAS ALMEIDA AZEVEDO,TRAVESSA MAJOR LEONARDO ROCHA 99
6333,928146493,AMANDA RODRIGUES,RUA MAJOR ALFREDO CORREIA 953
6334,969345668,MATIAS GUSTAVO BARROS FREITAS,AVENIDA SARGENTO GUSTAVO OLIVEIRA 480
6335,911852638,LUIZ MACIEL JUSTINO,ALAMEDA  JOSE LEAL 392
6336,934511339,LUANA JAQUELINE LEAL PIRES,AVENIDA TIPOGRAFO RAFAEL TEIXEIRA 661
6337,942080149,LETICIA MARIA SANTOS PRADO NASCIMENTO,RUA DOUTOR PAULO BARRETO 613
6338,950936929,BEATRIZ BAHR,TRAVESSA DESEMBARGADOR MARCOS FAGUNDES 311
6339,927700724,GUSTAVO MATHEUS BRAGA FRAGA,ALAMEDA PROFESSOR JOSE SANTOS 805
6340,914978085,VINICIUS ALESSANDRO MACEDO LEAL SILVA,PRACA SARGENTO LUIZ ROSA 500
6341,974219483,MARCOS LEITE CANDIDO RIBEIRO,TRAVESSA MAJOR VINICIUS CAMARGO 89
6342,985596284,GABRIEL ROCHA,AVENIDA SARGENTO LUIS NEVES 248
6343,924226260,RICARDO CASTRO BRAGA,PRACA PROFESSOR LUCAS BATISTA 31
6344,963976182,GABRIELA LETICIA CARDOSO CANDIDO,RUA MAJOR JOSE CARVALHO 92
